book_id,authors,year,title,language_code,image_url,genres
7448,Victoria Aveyard,2017.0,"King's Cage (Red Queen, #3)",eng,https://images.gr-assets.com/books/1467121158m/30226723.jpg,Nonfiction|Spirituality|Psychology|Religion
7449,Paul Auster,2009.0,Invisible,eng,https://images.gr-assets.com/books/1317063578m/6345193.jpg,Adventure|Fiction|Thriller|Action
7450,يوسف زيدان,2006.0,ظل الأفعى,ara,https://images.gr-assets.com/books/1409365252m/5557442.jpg,Classics|Fiction|Historical|Historical Fiction|Young Adult|Childrens
7451,Sarah Mlynowski,2011.0,Ten Things We Did (and Probably Shouldn't Have),en-US,https://images.gr-assets.com/books/1293821561m/9266810.jpg,Fantasy|Romance|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy
7452,Moira Young,2012.0,"Rebel Heart (Dust Lands, #2)",eng,https://images.gr-assets.com/books/1326311073m/13042154.jpg,Self Help|Nonfiction
7453,Julie Gregory,2003.0,Sickened: The Memoir of a Munchausen by Proxy Childhood,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Novels|Fiction|Science Fiction|Literature|Philosophy|Audiobook|Spirituality|Religion|Inspirational|Thriller
7454,Anita Shreve,2001.0,The Last Time They Met,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Cultural|France|Young Adult|Fiction
7455,Paulette Jiles,2016.0,News of the World,eng,https://images.gr-assets.com/books/1440342988m/25817493.jpg,Fantasy|Glbt|Lesbian|Lgbt|Historical|Historical Fiction|Fiction|Romance
7456,Brad Thor,2005.0,"Blowback (Scot Harvath, #4)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,European Literature|Portuguese Literature|Classics|Fiction|Romance|Cultural|Portugal
7457,Devdutt Pattanaik,2010.0,Jaya: An Illustrated Retelling of the Mahabharata,eng,https://images.gr-assets.com/books/1357361164m/9864913.jpg,Philosophy|Science|Nonfiction|Religion|Psychology|Religion|Atheism
7458,Gail Tsukiyama,1991.0,Women of the Silk,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Christian|Biography|Nonfiction|Religion|Religion|Christianity|Autobiography|Memoir
7459,Anthony Hope,1894.0,The Prisoner of Zenda,eng,https://images.gr-assets.com/books/1356449081m/54492.jpg,Fiction|Magical Realism|Fantasy|Contemporary|Fantasy|Paranormal
7460,Amanda Hocking,2010.0,"Flutter (My Blood Approves, #3)",eng,https://images.gr-assets.com/books/1282496658m/8349348.jpg,Sequential Art|Comics|Sequential Art|Graphic Novels|Fiction|Comics|Comic Book
7461,Tammy Falkner,2013.0,"Tall, Tatted and Tempting (The Reed Brothers, #1)",en-US,https://images.gr-assets.com/books/1371580822m/18089551.jpg,Classics|European Literature|Finnish Literature|Fiction|Historical|Historical Fiction
7462,Paul Auster,1992.0,Leviathan,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Classics|Fantasy|European Literature|Polish Literature|Gothic|Horror|Cultural|Poland
7463,David Baldacci,1999.0,Saving Faith,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fantasy|Paranormal|Romance|Fantasy|Urban Fantasy
7464,R.A. Salvatore,1999.0,"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Westerns|Historical|Historical Fiction|Literature|American|Literature
7465,R.L. Stine,1993.0,"The Haunted Mask (Goosebumps, #11)",eng,https://images.gr-assets.com/books/1328867787m/308540.jpg,Romance|New Adult|Contemporary|Music|Romance|Contemporary Romance
7466,Douglas Preston,2005.0,Tyrannosaur Canyon (Wyman Ford #1),eng,https://images.gr-assets.com/books/1419207931m/136641.jpg,Christian Fiction|Historical|Historical Fiction|Romance|Romance|Historical Romance|Historical|Christian|Romance|Christian Romance|Category Romance|Love Inspired
7467,J.P. Delaney,2017.0,The Girl Before,eng,https://images.gr-assets.com/books/1485972587m/28016509.jpg,Business|Economics|Finance|Nonfiction|Economics|Currency|Money
7468,Louis Sachar,1995.0,Wayside School Gets A Little Stranger (Wayside School #3),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Lgbt|Fantasy|Comics|Superheroes|Fiction
7469,Dan Simmons,1991.0,Summer of Night,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery|Crime|Mystery|Thriller|Fiction|Thriller|Mystery Thriller
7470,"Jim Butcher, Mark Powers, Ardian Syaf",2009.0,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Fantasy|Paranormal|Paranormal|Vampires|Fantasy|Romance
7471,Carl Hiaasen,1986.0,Tourist Season,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Business
7472,أحمد خالد توفيق,2012.0,السنجة,ara,https://images.gr-assets.com/books/1349778839m/16076787.jpg,Fiction
7473,Debbie Macomber,2002.0,"204 Rosewood Lane (Cedar Cove, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Cultural|India|Asian Literature|Indian Literature|Classics
7474,Karin Slaughter,2013.0,"Unseen (Will Trent, #7)",eng,https://images.gr-assets.com/books/1361517437m/16071767.jpg,Mystery|Childrens|Middle Grade|Fiction|Childrens|Adventure|Young Adult
7475,Heather Brewer,2010.0,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Fantasy|Humor
7476,Robert A. Heinlein,1956.0,Double Star,eng,https://images.gr-assets.com/books/1327984434m/175324.jpg,Young Adult|Science Fiction|Dystopia|Fantasy|Science Fiction
7477,Alex Kava,2000.0,"A Perfect Evil (Maggie O'Dell, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Fiction|Science Fiction|Classics|Science Fiction Fantasy
7478,Anne Lamott,2012.0,Help Thanks Wow: The Three Essential Prayers,eng,https://images.gr-assets.com/books/1348147479m/15737147.jpg,Science Fiction|Fiction
7479,"Brian Jacques, Allan Curless",1997.0,"The Long Patrol (Redwall, #10)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Historical|Historical Fiction|Classics|Horror|Mystery
7480,Steven Pinker,2010.0,The Better Angels of Our Nature: Why Violence Has Declined,eng,https://images.gr-assets.com/books/1311281857m/11107244.jpg,Fiction|Historical|Historical Fiction|Literary Fiction
7481,"A.A. Milne, Ernest H. Shepard",1924.0,"When We Were Very Young (Winnie-the-Pooh, #3)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Historical|Historical Fiction|Fiction|Science Fiction|Steampunk|Historical|Mystery|Magical Realism
7482,M.O. Walsh,2015.0,My Sunshine Away,eng,https://images.gr-assets.com/books/1412528921m/22367526.jpg,Horror|Fiction|Science Fiction|Thriller|Fantasy|Science Fiction|Aliens|Fantasy|Supernatural|Fantasy|Paranormal|Suspense|Adult
7483,Dee Henderson,2001.0,The Truth Seeker (O'Malley #3),,https://images.gr-assets.com/books/1406514043m/370057.jpg,Historical|Historical Fiction|Poetry|Young Adult|Fiction|Historical
7484,Dee Lestari,2006.0,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,ind,https://images.gr-assets.com/books/1356018939m/1244286.jpg,Novels|Fiction|Asian Literature|Indonesian Literature
7485,"Mika Waltari, ذبیح‌الله منصوری",1945.0,سینوهه,per,https://images.gr-assets.com/books/1388361248m/364826.jpg,Fiction|Thriller|Spy Thriller|Espionage|Action|War|Military Fiction|Suspense|Adventure|Mystery|Thriller|Spy Thriller|Thriller|Mystery Thriller
7486,Nicole Krauss,2010.0,Great House,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nonfiction|History|Lgbt|Politics|Science|Health|Medicine
7487,Karin Slaughter,2016.0,"The Kept Woman (Will Trent, #8)",eng,https://images.gr-assets.com/books/1462032117m/28374062.jpg,Horror|Fiction|Short Stories|Fantasy|Classics|Science Fiction
7488,Marie Force,2011.0,"Maid for Love (Gansett Island Series, #1)",eng,https://images.gr-assets.com/books/1402425002m/11808919.jpg,Short Stories|Fiction|Philosophy|Fantasy|Religion
7489,Francine Rivers,2003.0,And the Shofar Blew,eng,https://images.gr-assets.com/books/1406507476m/95619.jpg,Fantasy|Young Adult|Fantasy|Paranormal|Paranormal|Fairies|Romance
7490,Orson Scott Card,1989.0,"Prentice Alvin (Tales of Alvin Maker, #3)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Paranormal|Angels|Young Adult|Fantasy|Paranormal|Fantasy|Romance
7491,Alexander McCall Smith,2005.0,"44 Scotland Street (44 Scotland Street, #1)",eng,https://images.gr-assets.com/books/1298439814m/97875.jpg,Young Adult|Womens Fiction|Chick Lit|Fiction|Romance|Contemporary
7492,Sandra Brown,2005.0,Chill Factor,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Classics|Mystery|Thriller|Adventure|Mystery|Crime
7493,"Neil Gaiman, Mark Buckingham",2008.0,Odd and the Frost Giants,eng,https://images.gr-assets.com/books/1323790894m/2108198.jpg,Philosophy|Science|Feminism
7494,Mark  Edwards,2013.0,The Magpies,eng,https://images.gr-assets.com/books/1364934901m/17726978.jpg,Philosophy|Nonfiction|Politics|Psychology
7495,"Tayeb Salih, Denys Johnson-Davies",1966.0,Season of Migration to the North,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fiction|Adventure|Historical|Historical Fiction
7496,Doris Lessing,1962.0,The Golden Notebook,en-US,https://images.gr-assets.com/books/1367457541m/24100.jpg,Nonfiction|Biography|Autobiography|Memoir|Cultural|African American|Biography|Autobiography
7497,Jennifer Donnelly,2008.0,"The Winter Rose (The Tea Rose, #2)",,https://images.gr-assets.com/books/1319665261m/396266.jpg,Classics|Fiction|Cultural|France|European Literature|French Literature|Literature|19th Century
7498,Jeff Shaara,1991.0,"The Last Full Measure (The Civil War Trilogy, #3)",eng,https://images.gr-assets.com/books/1331939776m/29923.jpg,Fiction|Historical|Historical Fiction|Thriller|Mystery|Suspense
7499,Éric-Emmanuel Schmitt,1996.0,Oscar et la dame rose,,https://images.gr-assets.com/books/1399593530m/120461.jpg,Thriller|Fiction|Spy Thriller|Espionage|Mystery|Suspense|Thriller|Mystery Thriller
7500,Harold S. Kushner,1981.0,When Bad Things Happen to Good People,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery|Romance|Suspense|Romance|Romantic Suspense|Thriller|Mystery Thriller|Thriller
7501,Patrick O'Brian,1972.0,"Post Captain (Aubrey/Maturin, #2)",en-US,https://images.gr-assets.com/books/1375475591m/17768.jpg,Fantasy|Young Adult|Fiction|Adventure
7502,Jessica Day George,2008.0,"Dragon Flight (Dragon Slippers, #2)",en-US,https://images.gr-assets.com/books/1441437868m/2208744.jpg,Fiction|Historical|Historical Fiction|Thriller
7503,Susan Coolidge,1872.0,"What Katy Did (Carr Family, #1)",eng,https://images.gr-assets.com/books/1327538133m/730501.jpg,Young Adult|Fantasy|Fantasy|Paranormal
7504,Robert McCloskey,1942.0,Homer Price (A Puffin Book),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Adult Fiction|Erotica|Erotica|Bdsm|Romance|Dark|Contemporary|Adult
7505,Tamora Pierce,2003.0,"Shatterglass (The Circle Opens, #4)",eng,https://images.gr-assets.com/books/1366303866m/153782.jpg,Christian Fiction|Romance|Historical|Category Romance|Love Inspired|Christian|Historical|Historical Fiction|Romance|Historical Romance|Love Inspired|Love Inspired Historical
7506,David Eddings,1982.0,"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Paranormal|Young Adult|Fantasy|Paranormal|Demons|Romance|Fantasy|Urban Fantasy
7507,Philip G. Zimbardo,2007.0,The Lucifer Effect: Understanding How Good People Turn Evil,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fantasy|Paranormal|Fantasy|Magic|Paranormal|Witches
7508,Nancy Pickard,2010.0,The Scent of Rain and Lightning,eng,https://images.gr-assets.com/books/1320509039m/6606456.jpg,Romance
7509,"Clive Cussler, Michael Pritchard",1983.0,"Pacific Vortex! (Dirk Pitt, #1)",eng,https://images.gr-assets.com/books/1269478239m/361081.jpg,Romance|New Adult|Contemporary|Music
7510,Abbi Glines,2014.0,"One More Chance (Rosemary Beach, #8; Chance, #2)",eng,https://images.gr-assets.com/books/1397837715m/17835766.jpg,Fantasy|Science Fiction|Fiction|Science Fiction Fantasy
7511,Kim Stanley Robinson,2015.0,Aurora,eng,https://images.gr-assets.com/books/1436300570m/23197269.jpg,Young Adult|Fiction|Realistic Fiction|Young Adult|Teen|Sports and Games|Sports
7512,J.D. Robb,2002.0,"Purity in Death (In Death, #15)",eng,https://images.gr-assets.com/books/1305124004m/238137.jpg,Sequential Art|Comics|Humor|Sequential Art|Graphic Novels|Fiction
7513,Mary  Stewart,1973.0,"The Hollow Hills (Arthurian Saga, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fiction|Fantasy|Magic
7514,Margaret Peterson Haddix,2004.0,"Among the Brave (Shadow Children, #5)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Dark|Sociology|Abuse|Adult Fiction|Erotica|Contemporary
7515,"Rusty Young, Thomas McFadden",2003.0,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Thriller|Historical|Historical Fiction|Spy Thriller|Espionage
7516,Fuyumi Soryo,1996.0,"Mars, Volume 01",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Womens Fiction|Chick Lit|Fiction
7517,Richard Feynman,1962.0,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Fantasy|Fantasy|Paranormal|Horror|Romance
7518,Alice Waters,2007.0,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",,https://images.gr-assets.com/books/1320458644m/688663.jpg,Fiction|Historical|Historical Fiction|Cultural|Canada
7519,Piers Anthony,1981.0,"Centaur Aisle (Xanth, #4)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nonfiction|Spirituality|Religion|Buddhism|Philosophy|Self Help
7520,Michelle Richmond,2006.0,The Year of Fog,,https://images.gr-assets.com/books/1320513174m/332348.jpg,Music|Biography|Nonfiction|Autobiography|Memoir|Biography|Autobiography
7521,"Marv Wolfman, George Pérez",1985.0,Crisis on Infinite Earths,en-US,https://images.gr-assets.com/books/1327906696m/194479.jpg,Science Fiction|Plays|Classics|Fiction|Drama|European Literature|Czech Literature|Academic|School|Science Fiction|Dystopia|Plays|Theatre|Science Fiction|Robots
7522,John Hodgman,2005.0,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Realistic Fiction|Fiction|Young Adult|Teen|Social Issues|Poverty
7523,J.K. Rowling,2016.0,"Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)",eng,https://images.gr-assets.com/books/1502156557m/31538647.jpg,Science|Nonfiction|Biology|Evolution|Philosophy|Psychology|Science|Biology
7524,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981.0,"Ronia, the Robber's Daughter",eng,https://images.gr-assets.com/books/1451632787m/19314.jpg,Horror|Zombies|Horror|Apocalyptic|Post Apocalyptic|Fiction|Science Fiction|Dystopia|Young Adult
7525,Kathy Reichs,2010.0,"Spider Bones (Temperance Brennan, #13)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Feminism|Nonfiction|Philosophy|Cultural|France
7526,Andrew Clements,2007.0,No Talking,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Paranormal|Vampires|Fantasy|Romance|Fantasy|Paranormal|Young Adult
7527,"Jo Nesbø, Neil Smith",2014.0,"Blood on Snow (Blood on Snow, #1)",eng,https://images.gr-assets.com/books/1422370944m/23602504.jpg,Fantasy|Fantasy|Paranormal|Historical|Historical Fiction|Romance|Fiction|Historical
7528,Elisabeth Naughton,2011.0,"Wait for Me (Against All Odds, #1)",eng,https://images.gr-assets.com/books/1344212446m/13282015.jpg,Classics|Fiction|Holiday|Christmas|Short Stories|Literature
7529,Tan Twan Eng,2011.0,The Garden of Evening Mists,eng,https://images.gr-assets.com/books/1333033941m/12031532.jpg,Fantasy|Paranormal|Witches
7530,Natasha Preston,2014.0,"The Cellar (The Cellar, #1)",eng,https://images.gr-assets.com/books/1349350056m/16066586.jpg,Fantasy|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy
7531,Arina Tanemura,2005.0,"The Gentlemen's Alliance †, Vol. 1",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sequential Art|Manga|Sequential Art|Comics|Sequential Art|Graphic Novels|Science Fiction|Science Fiction|Cyberpunk
7532,Alice Clayton,2014.0,"Rusty Nailed (Cocktail, #2)",eng,https://images.gr-assets.com/books/1470670923m/18775203.jpg,Fiction
7533,Christine Feehan,2002.0,"Dark Guardian (Dark, #9)",en-US,https://images.gr-assets.com/books/1327896501m/94813.jpg,European Literature|Hungarian Literature|Classics|Plays|Drama|Fiction
7534,Frank E. Peretti,1992.0,Prophet,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Childrens|Fantasy|Young Adult|Science Fiction|Fiction
7535,Danielle  Paige,2015.0,"The Wicked Will Rise (Dorothy Must Die, #2)",eng,https://images.gr-assets.com/books/1423841142m/18602341.jpg,Fantasy|Fiction|Humor|Fantasy|Urban Fantasy
7536,Christine Feehan,2001.0,"Dark Fire (Dark, #6)",eng,https://images.gr-assets.com/books/1269221471m/313263.jpg,Fiction|Classics|Literature|Philosophy|European Literature|German Literature|Novels|Spirituality|Cultural|Germany|Nobel Prize|Fantasy
7537,Claudia Rankine,2014.0,Citizen: An American Lyric,eng,https://images.gr-assets.com/books/1420944502m/20613761.jpg,Nonfiction|Business
7538,P.G. Wodehouse,1925.0,"Carry on, Jeeves (Jeeves, #3)",eng,https://images.gr-assets.com/books/1358970388m/16387.jpg,New Adult|Romance|Contemporary Romance|Romance|Mystery|Crime|Mystery
