book_id,title,book_rating,genres
34371311,"Where I Belong (Alabama Summer, #1)",4.05,Paranormal|Angels|Young Adult|Fantasy|Fantasy|Paranormal
366337,"Back on Blossom Street (Blossom Street, #4)",4.14,Romance|M M Romance|Romance|Contemporary|Mystery|Crime
8257435,Hector and the Search for Happiness,3.47,Romance|Fantasy|Paranormal|Fantasy|Romance|Paranormal Romance|Romance|Historical Romance|Historical|Science Fiction|Steampunk|Historical|Historical Fiction
241969,"Between, Georgia",3.87,History|Nonfiction|Biography|Religion|Spirituality
33729,"Faking It (Dempseys, #2)",3.9,Horror|Fiction
17801,Underground: The Tokyo Gas Attack and the Japanese Psyche,3.89,Romance|Historical|Historical Fiction|Historical|Regency|Romance|Historical Romance|Historical|Fiction
27298,"The Twentieth Wife (Taj Mahal Trilogy, #1)",4.03,Romance|Romance|Contemporary Romance|Contemporary
23229220,"Captured (The Captive, #1)",4.06,Young Adult|Fiction|Humor|Young Adult|Teen|Music|Mystery
99461,Split Infinity  (Apprentice Adept #1),3.94,Romance|Romance|Contemporary Romance|Contemporary|Humor|Funny|New Adult|Adult
44360,Sex God: Exploring the Endless Connections between Sexuality and Spirituality,3.82,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Fairies|Fae|Mystery|Fiction
5556595,A Vintage Affair,3.8,Fantasy|Young Adult|Fantasy|Fairy Tales|Romance
302998,The Buddha of Suburbia,3.72,New Adult|Romance|Sports and Games|Sports|Academic|College|Contemporary|Did Not Finish|Romance|Contemporary Romance
11544466,"Breathe (Breathe, #1)",3.69,Spirituality|Religion|Nonfiction|Spirituality|New Age|Reference
64949,The Voice of the Night,3.91,Romance|Historical|Historical Fiction|Mystery|Gothic|Fiction|Historical|Adventure|Romance|Historical Romance
25837338,The Girl from Krakow,3.79,Plays|Drama|Classics|Plays|Theatre|Fiction
6452731,Justice: What's the Right Thing to Do?,4.25,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction
22608582,13 Hours: The Inside Account of What Really Happened In Benghazi,4.26,Science Fiction|Fiction|Space|Space Opera
6916963,"Succubus Shadows (Georgina Kincaid, #5)",4.18,Young Adult|Science Fiction|Time Travel|Fantasy|Paranormal|Fantasy|Romance|Science Fiction
6505109,Roses,4.02,Spirituality|Nonfiction|Self Help|Philosophy|Psychology
33726,Crazy For You,3.78,Christian Fiction|Romance|Historical|Historical Fiction|Christian|Historical|Romance|Historical Romance|Romance|Christian Romance
4016515,Letter to My Daughter,4.08,Fantasy|Fiction|Science Fiction Fantasy
393060,The Post-Birthday World,3.52,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy
349129,The Man Who Walked Between the Towers,4.14,Fantasy|Fantasy|Fairy Tales|Mystery|Childrens|Fiction|Childrens|Middle Grade
14367051,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",4.59,Short Stories|Fiction|Classics
54120,The Double,3.84,Philosophy|Politics|Classics|Nonfiction|History|Politics|Political Science
5996209,"Thorn Queen (Dark Swan, #2)",4.12,Childrens|Fiction
697210,"Lost & Found (Rocky Pelligrino, #1)",3.71,Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Shapeshifters|Romance|Adult Fiction|Erotica|Shapeshifters|Werewolves
543505,The Tale of Mrs. Tiggy-Winkle,4.19,Fiction|Cultural|Japan|Fantasy|Contemporary|Magical Realism|Literary Fiction
76668,"For Love of Evil (Incarnations of Immortality, #6)",4.1,New Adult|Romance|Contemporary|Young Adult|Romance|Contemporary Romance|Academic|College
13543138,Blackberry Winter,3.96,Science|Nonfiction|Biography|Science|Physics|Autobiography|Memoir
11318,Trouble Is My Business,4.05,Short Stories|Fiction|Fantasy|Horror|Classics
24761,"An Acceptable Time (A Wrinkle in Time Quintet, #5)",3.86,Mystery|Crime|Mystery|Fiction|Thriller|European Literature|Scandinavian Literature
127249,The Third Secret,3.84,Autobiography|Memoir|Humor|Nonfiction|Biography
2854962,"Charlie Bone and the Shadow (The Children of the Red King, #7)",4.02,Short Stories|Fiction|Literature|Literature|American
38548,Love Bites (Argeneau #2),4.12,Philosophy|Religion|Buddhism|Buddhism|Zen|Nonfiction|Religion|Spirituality
17727276,Hard Choices,3.57,Romance|Romance|Contemporary Romance|Contemporary|Fiction|Womens Fiction|Chick Lit
137894,"Batman: No Man's Land, Vol. 1",4.11,Poetry|Classics|Fantasy|Fiction|Literature
9854,The End of Poverty,3.66,Romance|Historical|Historical Fiction|Historical|Regency|Romance|Historical Romance|Historical|Fiction|Historical Romance|Regency Romance
11076123,Half Blood Blues,3.63,Science Fiction|Fantasy|Dragons|Fiction|Science Fiction Fantasy|Fantasy
15655,The Kindness of Strangers,4.0,Sequential Art|Graphic Novels|Sequential Art|Comics|Nonfiction|History|War
13132816,Emmy & Oliver,3.91,Fantasy|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy
22040598,The Sculptor,4.0,Young Adult|Science Fiction|Dystopia|Science Fiction|Apocalyptic|Post Apocalyptic
22504701,Roller Girl,4.27,Historical|Historical Fiction|Fiction|Historical
160988,The Best Nest,4.19,Romance|Romance|Historical Romance|Historical|Historical|Medieval|Historical|Historical Fiction
7296271,"Beyond Exile (Day by Day Armageddon,# 2)",4.08,Art|Nonfiction|Philosophy|History|Art|Art History|Writing|Essays
1105093,Braveheart,4.19,Young Adult|Contemporary|Romance|Womens Fiction|Chick Lit|Realistic Fiction
21327,"Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)",4.1,Young Adult|Fantasy|Fantasy|Paranormal|Romance|Paranormal|Angels|Fantasy|Mythology
98687,Call Me by Your Name,4.13,Classics|Fiction|Holiday|Christmas|Literature
15836,Fugitive Pieces,3.95,Fiction|Historical|Historical Fiction|Classics|Short Stories|Historical|World War II|Holocaust|War
15549,"Armageddon's Children (Genesis of Shannara, #1)",4.09,Young Adult|Fantasy|Paranormal|Paranormal|Demons|Fantasy|Romance|Romance|Paranormal Romance
376613,The Cobra Event,4.0,Historical|Historical Fiction|Fiction|Military History|American Revolution|Historical|War|American Revolution|American Revolutionary War
13115995,"Everbound (Everneath, #2)",4.06,Mystery|Thriller|Fiction|Horror|Suspense
5291189,The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,4.18,Dark|Romance|New Adult|Adult Fiction|Erotica
300650,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,3.58,Fiction|Cultural|Africa|Historical|Historical Fiction|Eastern Africa|Zimbabwe|Feminism
9722217,رغم الفراق,3.97,Fantasy|Fantasy|Urban Fantasy|Fantasy|Paranormal|Paranormal|Vampires|Shapeshifters|Werewolves|Paranormal|Shapeshifters
71984,"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",4.28,Religion|Islam|Religion|Biography|History|Nonfiction
61794,La vida del Lazarillo de Tormes,3.49,Fantasy|Fantasy|Dragons|Childrens|Fiction|Adventure|Audiobook
25866725,Broken Grace,3.92,Young Adult|Romance|Contemporary|Did Not Finish
161846,The Midwich Cuckoos,3.93,Nonfiction|Autobiography|Memoir|History|Biography Memoir
20874139,I Am Livia,3.93,Fiction|Literature|American|Novels|Literature|Literary Fiction
2306910,Smoke Screen,3.98,Sequential Art|Manga|Fantasy|Sequential Art|Graphic Novels|Sequential Art|Comics
7894870,Bone: Tall Tales,4.38,Nonfiction|Religion|Islam|Religion|History|Feminism
19156898,The Fourteenth Goldfish,3.87,Fiction|Adventure|Action|Thriller
988170,Tawny Scrawny Lion,4.16,Childrens|Picture Books|Childrens
298816,Peace Child: An Unforgettable Story of Primitive Jungle Treachery in the 20th Century,4.31,Young Adult|Fiction|Contemporary|Romance|Young Adult|Teen
400,Libra,3.98,Young Adult|Fantasy|Fantasy|Paranormal|Fantasy|Mythology|Fantasy|Urban Fantasy
18990,The Honourable Schoolboy,3.94,World War II|Holocaust|Nonfiction|History|Biography|Autobiography|Memoir|War|World War II
1593623,"Renegade's Magic (Soldier Son, #3)",3.46,Historical|Historical Fiction|Fiction|Historical|Romance
16148938,"Second Shift: Order (Shift, #2)",4.26,Westerns|Fiction|Historical|Historical Fiction
13105,"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",3.61,Science Fiction|Fiction|Space|Space Opera|Romance
820394,"The Interpretation of Murder (Freud, #1)",3.51,Fiction|Romance|Contemporary|Drama
8172,Superman: Birthright,4.12,Fiction|Humor|Short Stories|Classics|Science Fiction|Literature|Writing|Essays|Literature|American|Literary Fiction|Adult Fiction
141935,Curious George Visits the Library,4.25,Fantasy|Science Fiction|Fiction
45369,Arthur & George,3.7,Young Adult|Realistic Fiction|Fiction|Contemporary|Young Adult|Teen
20214789,"Truth Will Prevail (The Work and the Glory, #3)",4.3,Romance|Historical|Historical Fiction|Young Adult|Adventure|Pirates|Historical|Adventure|Romance|Historical Romance
16029994,"Sins & Needles (The Artists Trilogy, #1)",3.98,Christian Fiction|Christian|Historical|Historical Fiction|Fiction|Biblical Fiction|Historical|Religion|Faith|Religion|Romance|Inspirational
61505,A Little History of the World,4.1,Fiction|Classics|European Literature|Irish Literature|Novels|Literature
8542839,"Fire Burn and Cauldron Bubble (Jolie Wilkins, #1)",3.85,Mystery|Romance
836611,"Fruits Basket, Vol. 4",4.39,Fiction|Philosophy|Novels|Literature
6758423,"Women, Food and God: An Unexpected Path to Almost Everything",3.62,Young Adult|Contemporary|Romance|Fiction|Realistic Fiction
762134,Palace Walk (The Cairo Trilogy #1),4.14,Fiction|Young Adult|Coming Of Age|Contemporary|Novels
6630751,"First to Kill (Nathan McBride, #1)",4.03,Mystery|Mystery|Crime|Fiction
109515,How I Raised Myself from Failure to Success in Selling,4.25,Cultural|France|Fiction|Classics
15902792,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",3.89,Fantasy|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy
152402,"Lucky (Lucky Santangelo, #2)",4.08,Fantasy|Urban Fantasy|Paranormal|Vampires|Fantasy|Paranormal|Romance|Paranormal Romance|Fantasy|Romance|Paranormal|Angels|Adult|Fiction|Fantasy|Supernatural
24938,Wicked - Piano/Vocal Arrangement,4.45,Romance|Romance|Contemporary Romance|Contemporary|Womens Fiction|Chick Lit|Sports and Games|Sports|Contemporary Romance|Sports Romance
432283,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,4.07,Fantasy|Young Adult|Mythology|Arthurian|Fiction|Historical|Historical Fiction|Adventure
68530,"Vagabond (The Grail Quest, #2)",4.09,Sequential Art|Graphic Novels|Sequential Art|Comics|Fiction|Humor|Sequential Art|Manga|Graphic Novels Comics|Young Adult
275247,Little Lord Fauntleroy,3.81,Young Adult|Humor|Fiction|Womens Fiction|Chick Lit|Romance
16762211,"Sometimes Never (Sometimes Never, #1)",3.94,Romance|Paranormal Romance|Fantasy|Paranormal|Paranormal|Vampires|Paranormal|Angels|Romance|Fantasy
11350430,"The Mystery Knight (The Tales of Dunk and Egg, #3)",4.2,Fiction|Cultural|Canada|Fantasy|Literature|Classics
12710106,"Double Time (Sinners on Tour, #5)",4.14,Fantasy|Romance|Historical|Historical Fiction|Fiction|Historical
8288246,"Red Glove (Curse Workers, #2)",3.98,Fiction|Lgbt|Glbt|Queer|Contemporary
13237327,"The Magic (The Secret, #3)",4.14,Christian|Nonfiction|Religion|Christianity|Christian|Christian Living|Religion
24044596,Kulti,4.36,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction
44399,Too Busy Not to Pray: Slowing Down to Be With God,4.14,Historical|Historical Fiction|Fiction|Historical|Cultural|Italy|Thriller
3015764,Indignation,3.69,Fantasy|Fiction|Young Adult|Adventure|Animals
8526694,Open City,3.5,Fiction|Science Fiction|European Literature|German Literature|Science Fiction|Dystopia|Apocalyptic|Post Apocalyptic
822989,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",4.18,Classics|Fiction|European Literature|French Literature|Cultural|France|Literature|19th Century
8113940,"Witches of East End (The Beauchamp Family, #1)",3.51,Romance|Romance|Contemporary Romance|Contemporary|New Adult|Adult|Humor|Funny
443540,All He Ever Wanted,3.18,New Adult|Romance|Contemporary|Romance|Contemporary Romance
52629,The Fifth Dominion (Imajica Part #1/2),4.24,
18080889,"Worth the Fight (MMA Fighter, #1)",4.06,Historical|Historical Fiction|Fiction|Historical|Cultural|France
8089,Rose Daughter,3.77,Historical|Historical Fiction|Fiction|Military History|Civil War|War|Historical
6433344,"Fools Rush In (Weddings by Bella, #1)",3.59,Christian|Nonfiction|Religion|Theology|Religion|Religion|Christianity|Religion|Faith|Spirituality
712807,Ruby Holler,4.01,Realistic Fiction|Fiction|Young Adult|Childrens|Childrens|Middle Grade|Academic|School
7090290,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",3.91,Historical|Historical Fiction|Mystery|Historical|Fiction|Mystery|Crime|Mystery|Historical Mystery
17853024,"The Pagan Lord (The Saxon Stories, #7)",4.34,Nonfiction|History|Writing|Essays|Biography|Philosophy|Art
161415,See You at the Top,4.25,Poetry|Classics|Literature
25666046,The North Water,4.01,Christian Fiction|Christian|Fiction
64732,"The Forge of God (Forge of God, #1)",3.86,Fantasy|Fantasy|Magic|Fantasy|Dragons|Fantasy|Urban Fantasy|Fiction|Fantasy|Paranormal
26214866,"In the Clearing (Tracy Crosswhite, #3)",4.25,Fiction|Fantasy|Magical Realism|Gothic|Classics|Horror
16130723,"Hidden Order (Scot Harvath, #12)",4.1,Fantasy|Science Fiction|Fiction|Young Adult
111220,Eleanor of Aquitaine: A Life ,3.97,Christian|Spirituality|Religion|Theology|Religion|Nonfiction|Religion|Christianity
1524,"Agamemnon (Oresteia, #1)",3.82,Romance|Romance|Historical Romance|Historical|Historical|Regency|Historical|Historical Fiction|Historical Romance|Regency Romance
16280689,"Staked (The Iron Druid Chronicles, #8)",4.23,Nonfiction|Writing|Essays|Humor|Philosophy|European Literature|Italian Literature
31819,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,4.45,Romance|Historical Romance|Romance|Historical|Historical|Medieval
4800764,"Sweet Persuasion (Sweet, #2)",4.09,Fiction|Humor|Classics|European Literature|British Literature
16136599,"Redeemed (House of Night, #12)",3.95,Nonfiction|Economics|Business|Economics|Finance|History|Politics|Travel
21086818,"Do No Harm: Stories of Life, Death and Brain Surgery",4.22,Sequential Art|Comics|Sequential Art|Graphic Novels|Superheroes|Marvel|Comics|Comic Book|Graphic Novels Comics
33356,Jennifer Government,3.65,Biography|History|Nonfiction|Cultural|Russia|History|Russian History
126185,The Christmas Train,3.56,Childrens|Childrens|Picture Books|Fiction
313267,"Dark Destiny (Dark, #13)",4.29,Romance|Contemporary|Adult Fiction|Erotica|Adult
52367,"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)",3.21,Young Adult|Lgbt|Science Fiction
145397,Me: Stories of My Life,3.87,Classics|Fiction|European Literature|German Literature
95708,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,3.88,Mystery|Fiction|Cultural|Italy|Mystery|Crime
23214408,"After Ever Happy (After, #4)",4.08,Fiction|Womens Fiction|Chick Lit|Book Club
18232495,The Auschwitz Escape,4.32,Mystery|Fiction|Mystery|Crime|Thriller
10541,Made in America: An Informal History of the English Language in the United States,3.89,Fiction|Humor|Classics|Humor|Comedy|European Literature|British Literature|Humor|Funny|Audiobook|Novels|Literature|Literature|20th Century
4887,The Drama of the Gifted Child: The Search for the True Self,4.09,Young Adult|Fiction|Classics|Historical|Historical Fiction|Childrens|Academic|School
827497,One Flew Over the Cuckoo's Nest,4.28,Young Adult|Fiction|War
129327,The Case of Charles Dexter Ward,4.2,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Paranormal|Demons|Fantasy
645180,Soon I Will Be Invincible,3.68,Fiction|Cultural|India|Magical Realism|Literature|Historical|Historical Fiction
33144,Paint it Black,3.47,Fantasy|Science Fiction|Fantasy|Dragons|Fiction
11429,"Ever After (Lost Love, #2)",4.31,Philosophy|Christian|Religion|Theology|History|Nonfiction|Religion|Christianity|Cultural
5068,Last Orders,3.68,Young Adult|Science Fiction|Dystopia|Romance|Science Fiction
51715,Mythologies,4.11,Fantasy|Young Adult|Fantasy|High Fantasy|Adventure|Mystery
13270,Poetics,3.81,Paranormal|Vampires|Young Adult|Fantasy|Paranormal|Romance|Fantasy
12737118,Wife 22,3.51,Classics|Adventure|Fiction|Cultural|France|Science Fiction|European Literature|French Literature|Childrens|Novels|Literature|19th Century|Young Adult
20871704,Before I Go,3.79,Fantasy|Fiction|Short Stories|Audiobook
394841,Travel Team,4.06,Young Adult|Science Fiction|Dystopia|Fiction|Fantasy|Science Fiction|Romance|Adventure|Young Adult|Teen|Apocalyptic|Post Apocalyptic|Science Fiction Fantasy
11306,The Dark Is Rising Sequence  (The Dark Is Rising #1-5),4.29,Historical|Historical Fiction|Christianity|Lds|Lds|Lds Fiction|Religion|Fiction|Historical
12002819,The Flight of Gemma Hardy,3.59,Sequential Art|Manga|Fantasy|Sequential Art|Graphic Novels|Sequential Art|Comics|Romance
125959,"Saint (Paradise, #2)",4.04,Romance|Romance|Contemporary Romance|Fiction|Contemporary
60080,Groundwork of the Metaphysics of Morals,3.78,Religion|Theology|Religion|Religion|Judaism|Literature|Jewish|Philosophy|Judaism|Judaica
25614598,"Crimson Shore (Pendergast, #15)",4.0,Mystery|Fiction|Mystery|Crime|Classics
541024,More Than Human,3.98,Childrens|Fiction|Young Adult
20318201,"Burn (Michael Bennett, #7)",3.88,Mystery|Fantasy|Paranormal|Romance|Romance|Romantic Suspense|Suspense|Fiction
11996019,The King's Agent,3.81,Philosophy|Psychology|Nonfiction|Classics|Writing|Essays|Science
426030,The Healer (O'Malley #5),4.4,Christian Fiction|Christian|Fiction
4633,Islands in the Stream,3.86,Christian Fiction|Christian|Fiction
359461,The Guardian (O'Malley #2),4.4,Mystery|Fiction|Thriller|Mystery|Crime|Suspense|Thriller|Mystery Thriller
8163161,"Ouran High School Host Club, Vol. 15 (Ouran High School Host Club, #15)",4.54,Historical|Historical Fiction|Romance|Christian Fiction|Historical|Christian|Historical|Regency|Romance|Historical Romance
604635,Naïve. Super,3.89,Fantasy|Fiction|Mythology|Arthurian|Historical|Historical Fiction
8110748,キスよりも早く1 [Kisu Yorimo Hayaku 1] (Faster than a Kiss #1),4.23,Science Fiction|Fiction
6261270,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",4.17,Science|Nonfiction|Science|Physics|Philosophy|Spirituality
